parent	child	p.name
MAOA	LRTOMT	hsa00350
MAOB	COMT	hsa00350
MAOB	LRTOMT	hsa00350
COMT	AOC2	hsa00350
COMT	AOC3	hsa00350
LRTOMT	AOC2	hsa00350
LRTOMT	AOC3	hsa00350
DBH	COMT	hsa00350
DBH	LRTOMT	hsa00350
DBH	MAOA	hsa00350
DBH	MAOB	hsa00350
DBH	AOC2	hsa00350
DBH	AOC3	hsa00350
COMT	ALDH3A1	hsa00350
COMT	ALDH1A3	hsa00350
COMT	ALDH3B1	hsa00350
COMT	ALDH3B2	hsa00350
LRTOMT	ALDH3A1	hsa00350
LRTOMT	ALDH1A3	hsa00350
LRTOMT	ALDH3B1	hsa00350
LRTOMT	ALDH3B2	hsa00350
PNMT	DBH	hsa00350
COMT	PNMT	hsa00350
LRTOMT	PNMT	hsa00350
MAOA	PNMT	hsa00350
MAOB	PNMT	hsa00350
MAOA	ADH1A	hsa00350
MAOA	ADH1B	hsa00350
MAOA	ADH1C	hsa00350
MAOA	ADH4	hsa00350
MAOA	ADH5	hsa00350
MAOA	ADH6	hsa00350
MAOA	ADH7	hsa00350
MAOB	ADH1A	hsa00350
MAOB	ADH1B	hsa00350
MAOB	ADH1C	hsa00350
MAOB	ADH4	hsa00350
MAOB	ADH5	hsa00350
MAOB	ADH6	hsa00350
MAOB	ADH7	hsa00350
ALDH3A1	ADH1A	hsa00350
ALDH3A1	ADH1B	hsa00350
ALDH3A1	ADH1C	hsa00350
ALDH3A1	ADH4	hsa00350
ALDH3A1	ADH5	hsa00350
ALDH3A1	ADH6	hsa00350
ALDH3A1	ADH7	hsa00350
ALDH1A3	ADH1A	hsa00350
ALDH1A3	ADH1B	hsa00350
ALDH1A3	ADH1C	hsa00350
ALDH1A3	ADH4	hsa00350
ALDH1A3	ADH5	hsa00350
ALDH1A3	ADH6	hsa00350
ALDH1A3	ADH7	hsa00350
ALDH3B1	ADH1A	hsa00350
ALDH3B1	ADH1B	hsa00350
ALDH3B1	ADH1C	hsa00350
ALDH3B1	ADH4	hsa00350
ALDH3B1	ADH5	hsa00350
ALDH3B1	ADH6	hsa00350
ALDH3B1	ADH7	hsa00350
ALDH3B2	ADH1A	hsa00350
ALDH3B2	ADH1B	hsa00350
ALDH3B2	ADH1C	hsa00350
ALDH3B2	ADH4	hsa00350
ALDH3B2	ADH5	hsa00350
ALDH3B2	ADH6	hsa00350
ALDH3B2	ADH7	hsa00350
ADH1A	COMT	hsa00350
ADH1A	LRTOMT	hsa00350
ADH1B	COMT	hsa00350
ADH1B	LRTOMT	hsa00350
ADH1C	COMT	hsa00350
ADH1C	LRTOMT	hsa00350
ADH4	COMT	hsa00350
ADH4	LRTOMT	hsa00350
ADH5	COMT	hsa00350
ADH5	LRTOMT	hsa00350
ADH6	COMT	hsa00350
ADH6	LRTOMT	hsa00350
ADH7	COMT	hsa00350
ADH7	LRTOMT	hsa00350
DCT	TYRP1	hsa00350
FAH	FAHD1	hsa00350
DDC	TAT	hsa00360
DDC	GOT1	hsa00360
DDC	GOT2	hsa00360
DDC	IL4I1	hsa00360
DDC	MAOA	hsa00360
DDC	MAOB	hsa00360
DDC	AOC2	hsa00360
DDC	AOC3	hsa00360
MIF	IL4I1	hsa00360
GOT1	MIF	hsa00360
GOT2	MIF	hsa00360
TAT	MIF	hsa00360
HPD	MIF	hsa00360
HPD	IL4I1	hsa00360
HPD	GOT1	hsa00360
HPD	GOT2	hsa00360
HPD	TAT	hsa00360
ALDH3A1	MAOA	hsa00360
ALDH3A1	MAOB	hsa00360
ALDH1A3	MAOA	hsa00360
ALDH1A3	MAOB	hsa00360
ALDH3B1	MAOA	hsa00360
ALDH3B1	MAOB	hsa00360
ALDH3B2	MAOA	hsa00360
ALDH3B2	MAOB	hsa00360
ALDH3A1	AOC2	hsa00360
ALDH3A1	AOC3	hsa00360
ALDH1A3	AOC2	hsa00360
ALDH1A3	AOC3	hsa00360
ALDH3B1	AOC2	hsa00360
ALDH3B1	AOC3	hsa00360
ALDH3B2	AOC2	hsa00360
ALDH3B2	AOC3	hsa00360
GOT1	PAH	hsa00360
GOT2	PAH	hsa00360
TAT	PAH	hsa00360
DDC	PAH	hsa00360
PAH	IL4I1	hsa00360
MAOA	DDC	hsa00380
MAOB	DDC	hsa00380
DDC	AFMID	hsa00380
IDO2	AFMID	hsa00380
IDO1	AFMID	hsa00380
IDO2	TPH2	hsa00380
IDO2	TPH1	hsa00380
IDO1	TPH2	hsa00380
IDO1	TPH1	hsa00380
DDC	IDO2	hsa00380
DDC	IDO1	hsa00380
DDC	TPH2	hsa00380
DDC	TPH1	hsa00380
KYNU	AFMID	hsa00380
KYNU	AADAT	hsa00380
KYNU	KYAT3	hsa00380
KYNU	KYAT1	hsa00380
KMO	KYNU	hsa00380
KMO	AADAT	hsa00380
KMO	KYAT3	hsa00380
KMO	KYAT1	hsa00380
AFMID	AADAT	hsa00380
AFMID	KYAT3	hsa00380
AFMID	KYAT1	hsa00380
AFMID	KMO	hsa00380
HAAO	KYNU	hsa00380
KYNU	CAT	hsa00380
HAAO	CAT	hsa00380
ACMSD	HAAO	hsa00380
ALDH8A1	ACMSD	hsa00380
GCDH	DLD	hsa00380
GCDH	DLST	hsa00380
GCDH	DHTKD1	hsa00380
ECHS1	GCDH	hsa00380
EHHADH	GCDH	hsa00380
HADHA	GCDH	hsa00380
EHHADH	ECHS1	hsa00380
EHHADH	HADHA	hsa00380
HADH	ECHS1	hsa00380
HADH	EHHADH	hsa00380
HADH	HADHA	hsa00380
ACAT1	EHHADH	hsa00380
ACAT1	HADH	hsa00380
ACAT2	EHHADH	hsa00380
ACAT2	HADH	hsa00380
TDO2	TPH2	hsa00380
TDO2	TPH1	hsa00380
IL4I1	TPH2	hsa00380
IL4I1	TPH1	hsa00380
IL4I1	TDO2	hsa00380
ALDH2	MAOA	hsa00380
ALDH2	MAOB	hsa00380
ALDH1B1	MAOA	hsa00380
ALDH1B1	MAOB	hsa00380
ALDH9A1	MAOA	hsa00380
ALDH9A1	MAOB	hsa00380
ALDH3A2	MAOA	hsa00380
ALDH3A2	MAOB	hsa00380
ALDH7A1	MAOA	hsa00380
ALDH7A1	MAOB	hsa00380
ALDH2	AOC1	hsa00380
ALDH1B1	AOC1	hsa00380
ALDH9A1	AOC1	hsa00380
ALDH3A2	AOC1	hsa00380
ALDH7A1	AOC1	hsa00380
DDC	AOC1	hsa00380
DDC	INMT	hsa00380
MAOA	INMT	hsa00380
MAOB	INMT	hsa00380
AOC1	INMT	hsa00380
MAOA	AOX1	hsa00380
MAOB	AOX1	hsa00380
ASMT	ALDH2	hsa00380
ASMT	ALDH1B1	hsa00380
ASMT	ALDH9A1	hsa00380
ASMT	ALDH3A2	hsa00380
ASMT	ALDH7A1	hsa00380
ASMT	AOX1	hsa00380
AANAT	DDC	hsa00380
AANAT	INMT	hsa00380
AANAT	IDO2	hsa00380
AANAT	IDO1	hsa00380
AANAT	MAOA	hsa00380
AANAT	MAOB	hsa00380
IDO2	INMT	hsa00380
IDO1	INMT	hsa00380
IDO2	MAOA	hsa00380
IDO2	MAOB	hsa00380
IDO1	MAOA	hsa00380
IDO1	MAOB	hsa00380
ASMT	AANAT	hsa00380
CYP1A1	ASMT	hsa00380
CYP1A2	ASMT	hsa00380
CYP1B1	ASMT	hsa00380
IDO2	ASMT	hsa00380
IDO1	ASMT	hsa00380
IDO2	CYP1A1	hsa00380
IDO2	CYP1A2	hsa00380
IDO2	CYP1B1	hsa00380
IDO1	CYP1A1	hsa00380
IDO1	CYP1A2	hsa00380
IDO1	CYP1B1	hsa00380
KYNU	TDO2	hsa00380
AFMID	TDO2	hsa00380
IL4I1	DDC	hsa00380
TDO2	DDC	hsa00380
KYNU	IDO2	hsa00380
KYNU	IDO1	hsa00380
IL4I1	IDO2	hsa00380
IL4I1	IDO1	hsa00380
IL4I1	MAOA	hsa00380
IL4I1	MAOB	hsa00380
IL4I1	AOC1	hsa00380
IL4I1	PAH	hsa00400
TAT	PAH	hsa00400
PAH	GOT1	hsa00400
PAH	GOT2	hsa00400
DPYS	DPYD	hsa00410
UPB1	DPYS	hsa00410
ABAT	UPB1	hsa00410
ABAT	GADL1	hsa00410
ABAT	GAD1	hsa00410
ABAT	GAD2	hsa00410
ABAT	CNDP1	hsa00410
ABAT	CARNS1	hsa00410
ABAT	ALDH2	hsa00410
ABAT	ALDH1B1	hsa00410
ABAT	ALDH9A1	hsa00410
ABAT	ALDH3A2	hsa00410
ABAT	ALDH7A1	hsa00410
GADL1	UPB1	hsa00410
GAD1	UPB1	hsa00410
GAD2	UPB1	hsa00410
UPB1	CNDP1	hsa00410
UPB1	CARNS1	hsa00410
ALDH2	UPB1	hsa00410
ALDH1B1	UPB1	hsa00410
ALDH9A1	UPB1	hsa00410
ALDH3A2	UPB1	hsa00410
ALDH7A1	UPB1	hsa00410
GADL1	CNDP1	hsa00410
GADL1	CARNS1	hsa00410
GADL1	ALDH2	hsa00410
GADL1	ALDH1B1	hsa00410
GADL1	ALDH9A1	hsa00410
GADL1	ALDH3A2	hsa00410
GADL1	ALDH7A1	hsa00410
GAD1	CNDP1	hsa00410
GAD2	CNDP1	hsa00410
GAD1	CARNS1	hsa00410
GAD2	CARNS1	hsa00410
GAD1	ALDH2	hsa00410
GAD1	ALDH1B1	hsa00410
GAD1	ALDH9A1	hsa00410
GAD1	ALDH3A2	hsa00410
GAD1	ALDH7A1	hsa00410
GAD2	ALDH2	hsa00410
GAD2	ALDH1B1	hsa00410
GAD2	ALDH9A1	hsa00410
GAD2	ALDH3A2	hsa00410
GAD2	ALDH7A1	hsa00410
ALDH2	CNDP1	hsa00410
ALDH1B1	CNDP1	hsa00410
ALDH9A1	CNDP1	hsa00410
ALDH3A2	CNDP1	hsa00410
ALDH7A1	CNDP1	hsa00410
CARNS1	CNDP1	hsa00410
ALDH2	CARNS1	hsa00410
ALDH1B1	CARNS1	hsa00410
ALDH9A1	CARNS1	hsa00410
ALDH3A2	CARNS1	hsa00410
ALDH7A1	CARNS1	hsa00410
AOC2	ALDH2	hsa00410
AOC2	ALDH1B1	hsa00410
AOC2	ALDH9A1	hsa00410
AOC2	ALDH3A2	hsa00410
AOC2	ALDH7A1	hsa00410
AOC3	ALDH2	hsa00410
AOC3	ALDH1B1	hsa00410
AOC3	ALDH9A1	hsa00410
AOC3	ALDH3A2	hsa00410
AOC3	ALDH7A1	hsa00410
MLYCD	ALDH6A1	hsa00410
ALDH6A1	ABAT	hsa00410
ECHS1	HIBCH	hsa00410
EHHADH	HIBCH	hsa00410
HADHA	HIBCH	hsa00410
ACADS	ECHS1	hsa00410
ACADS	EHHADH	hsa00410
ACADS	HADHA	hsa00410
ALDH3A1	AOC2	hsa00410
ALDH3A1	AOC3	hsa00410
ALDH1A3	AOC2	hsa00410
ALDH1A3	AOC3	hsa00410
ALDH3B1	AOC2	hsa00410
ALDH3B1	AOC3	hsa00410
ALDH3B2	AOC2	hsa00410
ALDH3B2	AOC3	hsa00410
ALDH3A1	CNDP1	hsa00410
ALDH1A3	CNDP1	hsa00410
ALDH3B1	CNDP1	hsa00410
ALDH3B2	CNDP1	hsa00410
ALDH3A1	CARNS1	hsa00410
ALDH1A3	CARNS1	hsa00410
ALDH3B1	CARNS1	hsa00410
ALDH3B2	CARNS1	hsa00410
ALDH3A1	ABAT	hsa00410
ALDH1A3	ABAT	hsa00410
ALDH3B1	ABAT	hsa00410
ALDH3B2	ABAT	hsa00410
ALDH3A1	UPB1	hsa00410
ALDH1A3	UPB1	hsa00410
ALDH3B1	UPB1	hsa00410
ALDH3B2	UPB1	hsa00410
ALDH3A1	GADL1	hsa00410
ALDH1A3	GADL1	hsa00410
ALDH3B1	GADL1	hsa00410
ALDH3B2	GADL1	hsa00410
ALDH3A1	GAD1	hsa00410
ALDH3A1	GAD2	hsa00410
ALDH1A3	GAD1	hsa00410
ALDH1A3	GAD2	hsa00410
ALDH3B1	GAD1	hsa00410
ALDH3B1	GAD2	hsa00410
ALDH3B2	GAD1	hsa00410
ALDH3B2	GAD2	hsa00410
CARNS1	CNDP2	hsa00410
CNDP1	CNDP2	hsa00410
GAD1	CNDP2	hsa00410
GAD2	CNDP2	hsa00410
GADL1	CNDP2	hsa00410
UPB1	CNDP2	hsa00410
ABAT	CNDP2	hsa00410
CNDP2	ALDH3A1	hsa00410
CNDP2	ALDH1A3	hsa00410
CNDP2	ALDH3B1	hsa00410
CNDP2	ALDH3B2	hsa00410
CNDP2	ALDH2	hsa00410
CNDP2	ALDH1B1	hsa00410
CNDP2	ALDH9A1	hsa00410
CNDP2	ALDH3A2	hsa00410
CNDP2	ALDH7A1	hsa00410
ALDH2	SMOX	hsa00410
ALDH1B1	SMOX	hsa00410
ALDH9A1	SMOX	hsa00410
ALDH3A2	SMOX	hsa00410
ALDH7A1	SMOX	hsa00410
ALDH3A1	SMOX	hsa00410
ALDH1A3	SMOX	hsa00410
ALDH3B1	SMOX	hsa00410
ALDH3B2	SMOX	hsa00410
AOC2	SMOX	hsa00410
AOC3	SMOX	hsa00410
ECHS1	ACOX1	hsa00410
ECHS1	ACOX3	hsa00410
EHHADH	ACOX1	hsa00410
EHHADH	ACOX3	hsa00410
HADHA	ACOX1	hsa00410
HADHA	ACOX3	hsa00410
ADO	GAD1	hsa00430
ADO	GAD2	hsa00430
ADO	GADL1	hsa00430
ADO	CSAD	hsa00430
GAD1	BAAT	hsa00430
GAD2	BAAT	hsa00430
GAD1	GGT6	hsa00430
GAD1	GGT1	hsa00430
GAD1	GGT7	hsa00430
GAD1	GGT5	hsa00430
GAD2	GGT6	hsa00430
GAD2	GGT1	hsa00430
GAD2	GGT7	hsa00430
GAD2	GGT5	hsa00430
CSAD	BAAT	hsa00430
CSAD	GGT6	hsa00430
CSAD	GGT1	hsa00430
CSAD	GGT7	hsa00430
CSAD	GGT5	hsa00430
GGT6	BAAT	hsa00430
GGT1	BAAT	hsa00430
GGT7	BAAT	hsa00430
GGT5	BAAT	hsa00430
CDO1	GAD1	hsa00430
CDO1	GAD2	hsa00430
CDO1	GADL1	hsa00430
CDO1	CSAD	hsa00430
PCYT2	CEPT1	hsa00440
PCYT2	SELENOI	hsa00440
PCYT1A	CEPT1	hsa00440
PCYT1A	CHPT1	hsa00440
PCYT1B	CEPT1	hsa00440
PCYT1B	CHPT1	hsa00440
MARS1	MTR	hsa00450
MARS2	MTR	hsa00450
MARS1	CTH	hsa00450
MARS2	CTH	hsa00450
MTR	CTH	hsa00450
CTH	KYAT3	hsa00450
CTH	KYAT1	hsa00450
CTH	TXNRD2	hsa00450
CTH	TXNRD3	hsa00450
CTH	TXNRD1	hsa00450
KYAT3	TXNRD2	hsa00450
KYAT3	TXNRD3	hsa00450
KYAT3	TXNRD1	hsa00450
KYAT1	TXNRD2	hsa00450
KYAT1	TXNRD3	hsa00450
KYAT1	TXNRD1	hsa00450
TXNRD2	SEPHS2	hsa00450
TXNRD2	SEPHS1	hsa00450
TXNRD3	SEPHS2	hsa00450
TXNRD3	SEPHS1	hsa00450
TXNRD1	SEPHS2	hsa00450
TXNRD1	SEPHS1	hsa00450
TXNRD2	SCLY	hsa00450
TXNRD3	SCLY	hsa00450
TXNRD1	SCLY	hsa00450
SEPHS2	SCLY	hsa00450
SEPHS1	SCLY	hsa00450
SEPSECS	SEPHS2	hsa00450
SEPSECS	SEPHS1	hsa00450
SEPSECS	PSTK	hsa00450
MTR	KYAT3	hsa00450
MTR	KYAT1	hsa00450
GLUD1	GLS2	hsa00471
GLUD1	GLS	hsa00471
GLUD2	GLS2	hsa00471
GLUD2	GLS	hsa00471
DGLUCY	GLS2	hsa00471
DGLUCY	GLS	hsa00471
GGCT	GGT6	hsa00480
GGCT	GGT1	hsa00480
GGCT	GGT7	hsa00480
GGCT	GGT5	hsa00480
GGCT	OPLAH	hsa00480
OPLAH	GGT6	hsa00480
OPLAH	GGT1	hsa00480
OPLAH	GGT7	hsa00480
OPLAH	GGT5	hsa00480
OPLAH	GCLC	hsa00480
OPLAH	GCLM	hsa00480
GGT6	GCLC	hsa00480
GGT6	GCLM	hsa00480
GGT1	GCLC	hsa00480
GGT1	GCLM	hsa00480
GGT7	GCLC	hsa00480
GGT7	GCLM	hsa00480
GGT5	GCLC	hsa00480
GGT5	GCLM	hsa00480
GSS	GCLC	hsa00480
GSS	GCLM	hsa00480
GSS	GGCT	hsa00480
GCLC	GGCT	hsa00480
GCLM	GGCT	hsa00480
GGCT	ANPEP	hsa00480
GCLC	ANPEP	hsa00480
GCLM	ANPEP	hsa00480
ANPEP	GGT6	hsa00480
ANPEP	GGT1	hsa00480
ANPEP	GGT7	hsa00480
ANPEP	GGT5	hsa00480
GSS	ANPEP	hsa00480
GGT6	GSR	hsa00480
GGT1	GSR	hsa00480
GGT7	GSR	hsa00480
GGT5	GSR	hsa00480
GGT6	GSS	hsa00480
GGT1	GSS	hsa00480
GGT7	GSS	hsa00480
GGT5	GSS	hsa00480
GGT6	GSTO2	hsa00480
GGT6	GSTA5	hsa00480
GGT6	HPGDS	hsa00480
GGT6	GSTA1	hsa00480
GGT6	GSTA2	hsa00480
GGT6	GSTA3	hsa00480
GGT6	GSTA4	hsa00480
GGT6	GSTM1	hsa00480
GGT6	GSTM2	hsa00480
GGT6	GSTM3	hsa00480
GGT6	GSTM4	hsa00480
GGT6	GSTM5	hsa00480
GGT6	GSTP1	hsa00480
GGT6	GSTT1	hsa00480
GGT6	GSTT2	hsa00480
GGT6	GSTK1	hsa00480
GGT6	MGST1	hsa00480
GGT6	MGST2	hsa00480
GGT6	MGST3	hsa00480
GGT6	GSTT2B	hsa00480
GGT6	GSTO1	hsa00480
GGT1	GSTO2	hsa00480
GGT1	GSTA5	hsa00480
GGT1	HPGDS	hsa00480
GGT1	GSTA1	hsa00480
GGT1	GSTA2	hsa00480
GGT1	GSTA3	hsa00480
GGT1	GSTA4	hsa00480
GGT1	GSTM1	hsa00480
GGT1	GSTM2	hsa00480
GGT1	GSTM3	hsa00480
GGT1	GSTM4	hsa00480
GGT1	GSTM5	hsa00480
GGT1	GSTP1	hsa00480
GGT1	GSTT1	hsa00480
GGT1	GSTT2	hsa00480
GGT1	GSTK1	hsa00480
GGT1	MGST1	hsa00480
GGT1	MGST2	hsa00480
GGT1	MGST3	hsa00480
GGT1	GSTT2B	hsa00480
GGT1	GSTO1	hsa00480
GGT7	GSTO2	hsa00480
GGT7	GSTA5	hsa00480
GGT7	HPGDS	hsa00480
GGT7	GSTA1	hsa00480
GGT7	GSTA2	hsa00480
GGT7	GSTA3	hsa00480
GGT7	GSTA4	hsa00480
GGT7	GSTM1	hsa00480
GGT7	GSTM2	hsa00480
GGT7	GSTM3	hsa00480
GGT7	GSTM4	hsa00480
GGT7	GSTM5	hsa00480
GGT7	GSTP1	hsa00480
GGT7	GSTT1	hsa00480
GGT7	GSTT2	hsa00480
GGT7	GSTK1	hsa00480
GGT7	MGST1	hsa00480
GGT7	MGST2	hsa00480
GGT7	MGST3	hsa00480
GGT7	GSTT2B	hsa00480
GGT7	GSTO1	hsa00480
GGT5	GSTO2	hsa00480
GGT5	GSTA5	hsa00480
GGT5	HPGDS	hsa00480
GGT5	GSTA1	hsa00480
GGT5	GSTA2	hsa00480
GGT5	GSTA3	hsa00480
GGT5	GSTA4	hsa00480
GGT5	GSTM1	hsa00480
GGT5	GSTM2	hsa00480
GGT5	GSTM3	hsa00480
GGT5	GSTM4	hsa00480
GGT5	GSTM5	hsa00480
GGT5	GSTP1	hsa00480
GGT5	GSTT1	hsa00480
GGT5	GSTT2	hsa00480
GGT5	GSTK1	hsa00480
GGT5	MGST1	hsa00480
GGT5	MGST2	hsa00480
GGT5	MGST3	hsa00480
GGT5	GSTT2B	hsa00480
GGT5	GSTO1	hsa00480
GGT6	GPX4	hsa00480
GGT1	GPX4	hsa00480
GGT7	GPX4	hsa00480
GGT5	GPX4	hsa00480
GGT6	GPX6	hsa00480
GGT6	GPX1	hsa00480
GGT6	GPX2	hsa00480
GGT6	GPX3	hsa00480
GGT6	GPX5	hsa00480
GGT6	GPX7	hsa00480
GGT6	GPX8	hsa00480
GGT1	GPX6	hsa00480
GGT1	GPX1	hsa00480
GGT1	GPX2	hsa00480
GGT1	GPX3	hsa00480
GGT1	GPX5	hsa00480
GGT1	GPX7	hsa00480
GGT1	GPX8	hsa00480
GGT7	GPX6	hsa00480
GGT7	GPX1	hsa00480
GGT7	GPX2	hsa00480
GGT7	GPX3	hsa00480
GGT7	GPX5	hsa00480
GGT7	GPX7	hsa00480
GGT7	GPX8	hsa00480
GGT5	GPX6	hsa00480
GGT5	GPX1	hsa00480
GGT5	GPX2	hsa00480
GGT5	GPX3	hsa00480
GGT5	GPX5	hsa00480
GGT5	GPX7	hsa00480
GGT5	GPX8	hsa00480
GGT6	TXNDC12	hsa00480
GGT1	TXNDC12	hsa00480
GGT7	TXNDC12	hsa00480
GGT5	TXNDC12	hsa00480
GSR	GSS	hsa00480
GSR	GSTO2	hsa00480
GSR	GSTA5	hsa00480
GSR	HPGDS	hsa00480
GSR	GSTA1	hsa00480
GSR	GSTA2	hsa00480
GSR	GSTA3	hsa00480
GSR	GSTA4	hsa00480
GSR	GSTM1	hsa00480
GSR	GSTM2	hsa00480
GSR	GSTM3	hsa00480
GSR	GSTM4	hsa00480
GSR	GSTM5	hsa00480
GSR	GSTP1	hsa00480
GSR	GSTT1	hsa00480
GSR	GSTT2	hsa00480
GSR	GSTK1	hsa00480
GSR	MGST1	hsa00480
GSR	MGST2	hsa00480
GSR	MGST3	hsa00480
GSR	GSTT2B	hsa00480
GSR	GSTO1	hsa00480
GSS	GSTO2	hsa00480
GSS	GSTA5	hsa00480
GSS	HPGDS	hsa00480
GSS	GSTA1	hsa00480
GSS	GSTA2	hsa00480
GSS	GSTA3	hsa00480
GSS	GSTA4	hsa00480
GSS	GSTM1	hsa00480
GSS	GSTM2	hsa00480
GSS	GSTM3	hsa00480
GSS	GSTM4	hsa00480
GSS	GSTM5	hsa00480
GSS	GSTP1	hsa00480
GSS	GSTT1	hsa00480
GSS	GSTT2	hsa00480
GSS	GSTK1	hsa00480
GSS	MGST1	hsa00480
GSS	MGST2	hsa00480
GSS	MGST3	hsa00480
GSS	GSTT2B	hsa00480
GSS	GSTO1	hsa00480
GSS	GPX4	hsa00480
GSS	GPX6	hsa00480
GSS	GPX1	hsa00480
GSS	GPX2	hsa00480
GSS	GPX3	hsa00480
GSS	GPX5	hsa00480
GSS	GPX7	hsa00480
GSS	GPX8	hsa00480
GSS	TXNDC12	hsa00480
GSTO2	GPX4	hsa00480
GSTA5	GPX4	hsa00480
HPGDS	GPX4	hsa00480
GSTA1	GPX4	hsa00480
GSTA2	GPX4	hsa00480
GSTA3	GPX4	hsa00480
GSTA4	GPX4	hsa00480
GSTM1	GPX4	hsa00480
GSTM2	GPX4	hsa00480
GSTM3	GPX4	hsa00480
GSTM4	GPX4	hsa00480
GSTM5	GPX4	hsa00480
GSTP1	GPX4	hsa00480
GSTT1	GPX4	hsa00480
GSTT2	GPX4	hsa00480
GSTK1	GPX4	hsa00480
MGST1	GPX4	hsa00480
MGST2	GPX4	hsa00480
MGST3	GPX4	hsa00480
GSTT2B	GPX4	hsa00480
GSTO1	GPX4	hsa00480
GSTO2	GPX6	hsa00480
GSTO2	GPX1	hsa00480
GSTO2	GPX2	hsa00480
GSTO2	GPX3	hsa00480
GSTO2	GPX5	hsa00480
GSTO2	GPX7	hsa00480
GSTO2	GPX8	hsa00480
GSTA5	GPX6	hsa00480
GSTA5	GPX1	hsa00480
GSTA5	GPX2	hsa00480
GSTA5	GPX3	hsa00480
GSTA5	GPX5	hsa00480
GSTA5	GPX7	hsa00480
GSTA5	GPX8	hsa00480
HPGDS	GPX6	hsa00480
HPGDS	GPX1	hsa00480
HPGDS	GPX2	hsa00480
HPGDS	GPX3	hsa00480
HPGDS	GPX5	hsa00480
HPGDS	GPX7	hsa00480
HPGDS	GPX8	hsa00480
GSTA1	GPX6	hsa00480
GSTA1	GPX1	hsa00480
GSTA1	GPX2	hsa00480
GSTA1	GPX3	hsa00480
GSTA1	GPX5	hsa00480
GSTA1	GPX7	hsa00480
GSTA1	GPX8	hsa00480
GSTA2	GPX6	hsa00480
GSTA2	GPX1	hsa00480
GSTA2	GPX2	hsa00480
GSTA2	GPX3	hsa00480
GSTA2	GPX5	hsa00480
GSTA2	GPX7	hsa00480
GSTA2	GPX8	hsa00480
GSTA3	GPX6	hsa00480
GSTA3	GPX1	hsa00480
GSTA3	GPX2	hsa00480
GSTA3	GPX3	hsa00480
GSTA3	GPX5	hsa00480
GSTA3	GPX7	hsa00480
GSTA3	GPX8	hsa00480
GSTA4	GPX6	hsa00480
GSTA4	GPX1	hsa00480
GSTA4	GPX2	hsa00480
GSTA4	GPX3	hsa00480
GSTA4	GPX5	hsa00480
GSTA4	GPX7	hsa00480
GSTA4	GPX8	hsa00480
GSTM1	GPX6	hsa00480
GSTM1	GPX1	hsa00480
GSTM1	GPX2	hsa00480
GSTM1	GPX3	hsa00480
GSTM1	GPX5	hsa00480
GSTM1	GPX7	hsa00480
GSTM1	GPX8	hsa00480
GSTM2	GPX6	hsa00480
GSTM2	GPX1	hsa00480
GSTM2	GPX2	hsa00480
GSTM2	GPX3	hsa00480
GSTM2	GPX5	hsa00480
GSTM2	GPX7	hsa00480
GSTM2	GPX8	hsa00480
GSTM3	GPX6	hsa00480
GSTM3	GPX1	hsa00480
GSTM3	GPX2	hsa00480
GSTM3	GPX3	hsa00480
GSTM3	GPX5	hsa00480
GSTM3	GPX7	hsa00480
GSTM3	GPX8	hsa00480
GSTM4	GPX6	hsa00480
GSTM4	GPX1	hsa00480
GSTM4	GPX2	hsa00480
GSTM4	GPX3	hsa00480
GSTM4	GPX5	hsa00480
GSTM4	GPX7	hsa00480
GSTM4	GPX8	hsa00480
GSTM5	GPX6	hsa00480
GSTM5	GPX1	hsa00480
GSTM5	GPX2	hsa00480
GSTM5	GPX3	hsa00480
GSTM5	GPX5	hsa00480
GSTM5	GPX7	hsa00480
GSTM5	GPX8	hsa00480
GSTP1	GPX6	hsa00480
GSTP1	GPX1	hsa00480
GSTP1	GPX2	hsa00480
GSTP1	GPX3	hsa00480
GSTP1	GPX5	hsa00480
GSTP1	GPX7	hsa00480
GSTP1	GPX8	hsa00480
GSTT1	GPX6	hsa00480
GSTT1	GPX1	hsa00480
GSTT1	GPX2	hsa00480
GSTT1	GPX3	hsa00480
GSTT1	GPX5	hsa00480
GSTT1	GPX7	hsa00480
GSTT1	GPX8	hsa00480
GSTT2	GPX6	hsa00480
GSTT2	GPX1	hsa00480
GSTT2	GPX2	hsa00480
GSTT2	GPX3	hsa00480
GSTT2	GPX5	hsa00480
GSTT2	GPX7	hsa00480
GSTT2	GPX8	hsa00480
GSTK1	GPX6	hsa00480
GSTK1	GPX1	hsa00480
GSTK1	GPX2	hsa00480
GSTK1	GPX3	hsa00480
GSTK1	GPX5	hsa00480
GSTK1	GPX7	hsa00480
GSTK1	GPX8	hsa00480
MGST1	GPX6	hsa00480
MGST1	GPX1	hsa00480
MGST1	GPX2	hsa00480
MGST1	GPX3	hsa00480
MGST1	GPX5	hsa00480
MGST1	GPX7	hsa00480
MGST1	GPX8	hsa00480
MGST2	GPX6	hsa00480
MGST2	GPX1	hsa00480
MGST2	GPX2	hsa00480
MGST2	GPX3	hsa00480
MGST2	GPX5	hsa00480
MGST2	GPX7	hsa00480
MGST2	GPX8	hsa00480
MGST3	GPX6	hsa00480
MGST3	GPX1	hsa00480
MGST3	GPX2	hsa00480
MGST3	GPX3	hsa00480
MGST3	GPX5	hsa00480
MGST3	GPX7	hsa00480
MGST3	GPX8	hsa00480
GSTT2B	GPX6	hsa00480
GSTT2B	GPX1	hsa00480
